Purchase date,Purchase time,order type,purchase type,order ID,brand name,상점명,거래유형,주문내역,총금액,주문금액,결제금액,쿠팡부담할인금액,상점부담할인금액,기본요금,,,프로모션요금,,고객부담배달비,고객부담배달비 (총액),프로모션혜택금액,최종요금,,,광고비,,,정산금액
,,,,,,,,,,,,,,서비스수수료,카드수수료 및 결제이용료,배달수수료,주문중개수수료,배달요금,,,,총공급가액,총부가세액,총액,총공급가액,총부가세액,총액,
11/15/2021,11/15/2021 10:24,배달,CREDIT,0BA300,,다이어트랩,PAY,"핸드드립 아메리카노, 벌크업 소고기 스테이크 KIT","18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
11/15/2021,11/15/2021 10:30,배달,CREDIT,1G88G0,,다이어트랩,PAY,"GO단백 닭가슴살 소시지 KIT, 벌크업 소고기 스테이크 KIT","20,000","17,000","20,000",0,0,"2,550",510,"6,000","1,000","5,000","2,727","3,000","5,277","3,783",378,"4,161","4,420",442,"4,862","7,977"
11/15/2021,11/15/2021 10:30,배달,CREDIT,1AB980,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, OP CHOCO (ICE) 초코 프로틴","34,800","31,800","34,800",0,0,"4,770",954,"6,000","1,000","5,000","2,727","3,000","7,497","4,227",422,"4,649",0,0,0,"27,151"
11/15/2021,11/15/2021 11:48,배달,CHECK,2PF0G0,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 탄수화물 에너지 KIT","33,900","30,900","33,900",0,0,"4,635",927,"6,000","1,000","5,000","2,727","3,000","7,362","4,200",420,"4,620",0,0,0,"26,280"
11/15/2021,11/15/2021 11:49,배달,CREDIT,2102G0,,다이어트랩,PAY,"연어 스테이크 KIT, 녹차 라떼 (유기농)","26,800","23,800","26,800",0,0,"3,570",714,"6,000","1,000","5,000","2,727","3,000","6,297","3,987",398,"4,385",0,0,0,"19,415"
11/15/2021,11/15/2021 12:14,배달,MONEY,1ASX80,,다이어트랩,PAY,"연어 스테이크 KIT, REAL VEGETARIAN KIT (채식)","21,000","18,000","21,000",0,0,"2,700",540,"6,000","1,000","5,000","2,727","3,000","5,427","3,813",381,"4,194",0,0,0,"13,806"
11/15/2021,11/15/2021 12:27,배달,CREDIT,1N9M80,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"24,900","21,900","24,900",0,0,"3,285",657,"6,000","1,000","5,000","2,727","3,000","6,012","3,930",393,"4,323","4,840",484,"5,324","12,253"
11/15/2021,11/15/2021 13:54,배달,CREDIT,1PK5R0,,다이어트랩,PAY,"수제 디톡스 파인애플 티 (ICE), 핸드드립 아메리카노, 직접 구운계란 (모두가 아는 찜질방 그 맛), OP CHOCO (ICE) 초코 프로틴","24,400","21,400","24,400",0,0,"3,210",642,"6,000","1,000","5,000","2,727","3,000","5,937","3,915",391,"4,306",0,0,0,"17,094"
11/15/2021,11/15/2021 14:25,배달,CREDIT,03TY00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,400","24,400","27,400",0,0,"3,660",732,"6,000","1,000","5,000","2,727","3,000","6,387","4,005",400,"4,405",0,0,0,"19,995"
11/15/2021,11/15/2021 15:03,배달,CHECK,0PA880,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"25,400","22,400","25,400",0,0,"3,360",672,"6,000","1,000","5,000","2,727","3,000","6,087","3,945",394,"4,339",0,0,0,"18,061"
11/15/2021,11/15/2021 17:10,배달,CHECK,0J4YR0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"31,400","28,400","31,400",0,0,"4,260",852,"6,000","1,000","5,000","2,727","3,000","6,987","4,125",412,"4,537",0,0,0,"23,863"
11/15/2021,11/15/2021 17:34,배달,CREDIT,1A0N00,,다이어트랩,PAY,"더블 단백질 1 (닭가슴살  닭가슴살 스테이크) KIT, 더블 단백질 1 (닭가슴살  닭가슴살 스테이크) KIT","30,000","27,000","30,000",0,0,"4,050",810,"6,000","1,000","5,000","2,727","3,000","6,777","4,083",408,"4,491",0,0,0,"22,509"
11/15/2021,11/15/2021 19:02,배달,CREDIT,03EC00,,다이어트랩,PAY,"GO단백 닭가슴살 KIT, GO단백 닭가슴살 KIT","27,500","24,500","27,500",0,0,"3,675",735,"6,000","1,000","5,000","2,727","3,000","6,402","4,008",401,"4,409","6,370",637,"7,007","13,084"
11/15/2021,11/15/2021 19:50,배달,CREDIT,0PXF80,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095","3,002",300,"3,302","7,603"
11/15/2021,11/15/2021 22:33,배달,CREDIT,1726G0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 소고기 믹스샐러드","19,400","16,400","19,400",0,0,"2,460",492,"6,000","1,000","5,000","2,727","3,000","5,187","3,765",376,"4,141",0,0,0,"12,259"
11/16/2021,11/16/2021 1:29,배달,CHECK,2KV800,,다이어트랩,PAY,"연어 스테이크 KIT, 카모마일 오렌지, 브로콜리 50g","18,500","15,500","18,500",0,0,"2,325",465,"6,000","1,000","5,000","2,727","3,000","5,052","3,738",374,"4,112",0,0,0,"11,388"
11/16/2021,11/16/2021 9:06,배달,CREDIT,0J6B00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"26,400","23,400","26,400",0,0,"3,510",702,"6,000","1,000","5,000","2,727","3,000","6,237","3,975",397,"4,372","6,084",608,"6,692","12,336"
11/16/2021,11/16/2021 10:27,배달,CHECK,126880,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"29,400","26,400","29,400",0,0,"3,960",792,"6,000","1,000","5,000","2,727","3,000","6,687","4,065",406,"4,471",0,0,0,"21,929"
11/16/2021,11/16/2021 12:03,배달,CREDIT,2TNB80,,다이어트랩,PAY,"현미밥 (200g), 더블 단백질 1 (닭가슴살  닭가슴살 스테이크) KIT","22,400","19,400","22,400",0,0,"2,910",582,"6,000","1,000","5,000","2,727","3,000","5,637","3,855",385,"4,240",0,0,0,"15,160"
11/16/2021,11/16/2021 15:09,배달,CHECK,2XMA80,,다이어트랩,PAY,OP CHO'COF (ICE) 초코커피 프로틴x3,"27,000","24,000","27,000",0,0,"3,600",720,"6,000","1,000","5,000","2,727","3,000","6,327","3,993",399,"4,392",0,0,0,"19,608"
11/16/2021,11/16/2021 20:27,배달,CREDIT,2N3D00,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 고구마 (180g)","18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
11/16/2021,11/16/2021 21:01,배달,CHECK,2KNWG0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, OP CHO'COF (ICE) 초코커피 프로틴","18,500","15,500","18,500",0,0,"2,325",465,"6,000","1,000","5,000","2,727","3,000","5,052","3,738",374,"4,112",0,0,0,"11,388"
11/17/2021,11/17/2021 1:06,배달,CREDIT,0RK2R0,,다이어트랩,PAY,"OP CHOCO (ICE) 초코 프로틴, GO단백 닭가슴살 KIT","28,500","25,500","28,500",0,0,"3,825",765,"6,000","1,000","5,000","2,727","3,000","6,552","4,038",404,"4,442",0,0,0,"21,058"
11/17/2021,11/17/2021 10:12,배달,CHECK,17S1G0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, OP CHOCO (ICE) 초코 프로틴, 핸드드립 아메리카노x2","29,000","26,000","29,000",0,0,"3,900",780,"6,000","1,000","5,000","2,727","3,000","6,627","4,053",405,"4,458",0,0,0,"21,542"
11/17/2021,11/17/2021 11:27,배달,CHECK,2T1700,,다이어트랩,PAY,"더블 단백질 1 (닭가슴살  닭가슴살 스테이크) KIT, OP CHO'COF (ICE) 초코커피 프로틴","19,000","16,000","19,000",0,0,"2,400",480,"6,000","1,000","5,000","2,727","3,000","5,127","3,753",375,"4,128",0,0,0,"11,872"
11/17/2021,11/17/2021 11:27,배달,CHECK,2T1700,,다이어트랩,CANCEL,"더블 단백질 1 (닭가슴살  닭가슴살 스테이크) KIT, OP CHO'COF (ICE) 초코커피 프로틴","-19,000","-16,000","-19,000",0,0,"-2,400",-480,"-6,000","-1,000","-5,000","-2,727","-3,000","-5,127","-3,753",-375,"-4,128",0,0,0,"-11,872"
11/17/2021,11/17/2021 15:05,배달,CHECK,0X2Y00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"24,400","21,400","24,400",0,0,"3,210",642,"6,000","1,000","5,000","2,727","3,000","5,937","3,915",391,"4,306",0,0,0,"17,094"
11/17/2021,11/17/2021 19:02,배달,CREDIT,0YCW00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"38,400","32,400","38,400",0,0,"4,860",972,"6,000","1,000","5,000","2,727","3,000","7,587","4,245",424,"4,669",0,0,0,"27,731"
11/17/2021,11/17/2021 19:06,배달,CREDIT,0KX500,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 현미밥 (200g), 수제 디톡스 파인애플 에이드 (ICE), 핸드드립 아메리카노","43,400","40,400","43,400",0,0,"6,060","1,212","6,000","1,000","5,000","2,727","3,000","8,787","4,485",448,"4,933",0,0,0,"35,467"
11/17/2021,11/17/2021 20:34,배달,CHECK,12GEG0,,다이어트랩,PAY,"벌크업 소고기 스테이크 KIT, REAL VEGETARIAN KIT (채식)","20,000","17,000","20,000",0,0,"2,550",510,"6,000","1,000","5,000","2,727","3,000","5,277","3,783",378,"4,161",0,0,0,"12,839"
11/17/2021,11/17/2021 20:39,배달,CREDIT,26GH00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"29,900","26,900","29,900",0,0,"4,035",807,"6,000","1,000","5,000","2,727","3,000","6,762","4,080",408,"4,488",0,0,0,"22,412"
11/17/2021,11/17/2021 23:11,배달,CHECK,284SR0,,다이어트랩,PAY,"단호박 (120g), 브로콜리 50gx2, 대추 토마토","18,500","15,500","18,500",0,0,"2,325",465,"6,000","1,000","5,000","2,727","3,000","5,052","3,738",374,"4,112","1,550",155,"1,705","9,683"
11/17/2021,11/17/2021 23:13,배달,CREDIT,1CWH00,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KIT,"22,000","19,000","22,000",0,0,"2,850",570,"6,000","1,000","5,000","2,727","3,000","5,577","3,843",384,"4,227",950,95,"1,045","13,728"
11/18/2021,11/18/2021 9:20,배달,CREDIT,0YEUR0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,900","24,900","27,900",0,0,"3,735",747,"6,000","1,000","5,000","2,727","3,000","6,462","4,020",402,"4,422",0,0,0,"20,478"
11/18/2021,11/18/2021 11:19,배달,CREDIT,2N6680,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"23,900","20,900","23,900",0,0,"3,135",627,"6,000","1,000","5,000","2,727","3,000","5,862","3,900",390,"4,290",0,0,0,"16,610"
11/18/2021,11/18/2021 11:39,배달,CREDIT,0Y7500,,다이어트랩,PAY,"더블 단백질 1 (닭가슴살  닭가슴살 스테이크) KIT, 더블 단백질 1 (닭가슴살  닭가슴살 스테이크) KIT","23,000","20,000","23,000",0,0,"3,000",600,"6,000","1,000","5,000","2,727","3,000","5,727","3,873",387,"4,260",0,0,0,"15,740"
11/18/2021,11/18/2021 12:41,배달,CREDIT,0ELFG0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"33,400","30,400","33,400",0,0,"4,560",912,"6,000","1,000","5,000","2,727","3,000","7,287","4,185",418,"4,603","3,040",304,"3,344","22,453"
11/18/2021,11/18/2021 12:41,배달,BANK,2V2L80,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 브로콜리 50g, 애기당근 50g","19,400","16,400","19,400",0,0,"2,460",492,"6,000","1,000","5,000","2,727","3,000","5,187","3,765",376,"4,141",0,0,0,"12,259"
11/18/2021,11/18/2021 13:24,배달,CREDIT,0GD780,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,400","24,400","27,400",0,0,"3,660",732,"6,000","1,000","5,000","2,727","3,000","6,387","4,005",400,"4,405",0,0,0,"19,995"
11/18/2021,11/18/2021 13:33,배달,CHECK,0MMDR0,,다이어트랩,PAY,"몰디브, GO단백 닭가슴살 스테이크 KIT","21,500","18,500","21,500",0,0,"2,775",555,"6,000","1,000","5,000","2,727","3,000","5,502","3,828",383,"4,211",0,0,0,"14,289"
11/18/2021,11/18/2021 13:47,배달,CHECK,0KB4R0,,다이어트랩,PAY,"벌크업 소고기 스테이크 KIT, 핸드드립 아메리카노","18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
11/18/2021,11/18/2021 20:03,배달,CREDIT,2Y4UG0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"26,900","23,900","26,900",0,0,"3,585",717,"6,000","1,000","5,000","2,727","3,000","6,312","3,990",399,"4,389","6,214",621,"6,835","12,676"
11/18/2021,11/18/2021 20:46,배달,CREDIT,2M6J80,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 핸드드립 아메리카노","22,000","19,000","22,000",0,0,"2,850",570,"6,000","1,000","5,000","2,727","3,000","5,577","3,843",384,"4,227","1,900",190,"2,090","12,683"
11/18/2021,11/18/2021 22:54,배달,CREDIT,18TJR0,,다이어트랩,PAY,벌크업 소고기 스테이크 KIT,"19,300","16,300","19,300",0,0,"2,445",489,"6,000","1,000","5,000","2,727","3,000","5,172","3,762",376,"4,138",0,0,0,"12,162"
11/18/2021,11/18/2021 23:35,배달,CHECK,2K8E80,,다이어트랩,PAY,"매콤달콤 (수비드) 닭가슴살, 닭가슴살 믹스 샐러드","18,300","15,300","18,300",0,0,"2,295",459,"6,000","1,000","5,000","2,727","3,000","5,022","3,732",373,"4,105",0,0,0,"11,195"
11/19/2021,11/19/2021 12:00,배달,CHECK,0D92R0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"24,900","21,900","24,900",0,0,"3,285",657,"6,000","1,000","5,000","2,727","3,000","6,012","3,930",393,"4,323",0,0,0,"17,577"
11/19/2021,11/19/2021 14:33,배달,CREDIT,0K6E80,,다이어트랩,PAY,"OP CHO'COF (ICE) 초코커피 프로틴, 벌크업 소고기 스테이크 KIT","21,900","18,900","21,900",0,0,"2,835",567,"6,000","1,000","5,000","2,727","3,000","5,562","3,840",384,"4,224","1,890",189,"2,079","12,597"
11/19/2021,11/19/2021 15:09,배달,CHECK,1B0D80,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,400","24,400","27,400",0,0,"3,660",732,"6,000","1,000","5,000","2,727","3,000","6,387","4,005",400,"4,405",0,0,0,"19,995"
11/19/2021,11/19/2021 17:17,배달,CREDIT,0STR80,,다이어트랩,PAY,"핸드드립 아메리카노, GO단백 닭가슴살 소시지 KIT","18,900","15,900","18,900",0,0,"2,385",477,"6,000","1,000","5,000","2,727","3,000","5,112","3,750",375,"4,125","1,749",175,"1,924","9,851"
11/19/2021,11/19/2021 17:38,배달,CREDIT,075NR0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 벌크업 소고기 스테이크 KIT","19,500","16,500","11,500","8,000",0,"2,475",495,"6,000","1,000","5,000","2,727","3,000","5,202","3,768",377,"4,145",825,83,908,"11,447"
11/19/2021,11/19/2021 19:31,배달,CREDIT,0PNC80,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,400","24,400","27,400",0,0,"3,660",732,"6,000","1,000","5,000","2,727","3,000","6,387","4,005",400,"4,405","6,344",634,"6,978","13,017"
11/19/2021,11/19/2021 20:17,배달,CREDIT,1HK680,,다이어트랩,PAY,단호박 (120g)x16,"51,000","48,000","51,000",0,0,"7,200","1,440","6,000","1,000","5,000","2,727","3,000","9,927","4,713",471,"5,184",0,0,0,"42,816"
11/19/2021,11/19/2021 22:14,배달,BANK,11580,,다이어트랩,PAY,"연어 스테이크 KIT, 수제 디톡스 파인애플 티 (ICE)","23,500","20,500","23,500",0,0,"3,075",615,"6,000","1,000","5,000","2,727","3,000","5,802","3,888",389,"4,277","2,050",205,"2,255","13,968"
11/19/2021,11/19/2021 23:23,배달,CHECK,209A00,,다이어트랩,PAY,"아라비아따 (수비드) 닭가슴살, 직접 구운계란 (모두가 아는 찜질방 그 맛), OP VANILLA (ICE) 바닐라 프로틴","19,400","16,400","19,400",0,0,"2,460",492,"6,000","1,000","5,000","2,727","3,000","5,187","3,765",376,"4,141",0,0,0,"12,259"
11/20/2021,11/20/2021 13:01,배달,CREDIT,1BVPR0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"25,900","22,900","25,900",0,0,"3,435",687,"6,000","1,000","5,000","2,727","3,000","6,162","3,960",396,"4,356",0,0,0,"18,544"
11/20/2021,11/20/2021 16:02,배달,CHECK,0MR9R0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,400","24,400","27,400",0,0,"3,660",732,"6,000","1,000","5,000","2,727","3,000","6,387","4,005",400,"4,405",0,0,0,"19,995"
11/20/2021,11/20/2021 16:25,배달,BANK,0N1YG0,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 핸드드립 아메리카노","33,900","30,900","33,900",0,0,"4,635",927,"6,000","1,000","5,000","2,727","3,000","7,362","4,200",420,"4,620",0,0,0,"26,280"
11/20/2021,11/20/2021 20:16,배달,CHECK,1GYV00,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 생로랑, 소스 추가 1개","45,600","39,600","45,600",0,0,"5,940","1,188","6,000","1,000","5,000","2,727","3,000","8,667","4,461",446,"4,907",0,0,0,"34,693"
11/21/2021,11/21/2021 12:00,배달,BANK,0U4780,,다이어트랩,PAY,"GO단백 닭가슴살 KIT, 핸드드립 아메리카노","22,500","19,500","22,500",0,0,"2,925",585,"6,000","1,000","5,000","2,727","3,000","5,652","3,858",386,"4,244",0,0,0,"15,256"
11/21/2021,11/21/2021 14:03,배달,CREDIT,1KC7R0,,다이어트랩,PAY,"벌크업 소고기 스테이크 KITx2, 미니양배추 50g","25,500","19,500","25,500",0,0,"2,925",585,"6,000","1,000","5,000","2,727","3,000","5,652","3,858",386,"4,244",0,0,0,"15,256"
11/21/2021,11/21/2021 16:59,배달,BANK,1VGK80,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"25,900","22,900","25,900",0,0,"3,435",687,"6,000","1,000","5,000","2,727","3,000","6,162","3,960",396,"4,356",0,0,0,"18,544"
11/21/2021,11/21/2021 17:36,배달,CREDIT,1318G0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, OP CHOCO (ICE) 초코 프로틴","21,000","18,000","21,000",0,0,"2,700",540,"6,000","1,000","5,000","2,727","3,000","5,427","3,813",381,"4,194",0,0,0,"13,806"
11/21/2021,11/21/2021 22:03,배달,CREDIT,2WRW00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,900","24,900","27,900",0,0,"3,735",747,"6,000","1,000","5,000","2,727","3,000","6,462","4,020",402,"4,422",0,0,0,"20,478"
11/21/2021,11/21/2021 23:52,배달,CHECK,1G2B00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"32,400","26,400","32,400",0,0,"3,960",792,"6,000","1,000","5,000","2,727","3,000","6,687","4,065",406,"4,471",0,0,0,"21,929"
11/22/2021,11/22/2021 11:16,배달,CREDIT,0KUT00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,900","24,900","27,900",0,0,"3,735",747,"6,000","1,000","5,000","2,727","3,000","6,462","4,020",402,"4,422",0,0,0,"20,478"
11/22/2021,11/22/2021 11:16,배달,CREDIT,2L9LR0,,다이어트랩,PAY,"소고기 믹스샐러드, 벌크업 소고기 스테이크 KIT, 벌크업 소고기 스테이크 KIT","33,000","30,000","33,000",0,0,"4,500",900,"6,000","1,000","5,000","2,727","3,000","7,227","4,173",417,"4,590",0,0,0,"25,410"
11/22/2021,11/22/2021 11:23,배달,CHECK,1P1180,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"30,400","27,400","30,400",0,0,"4,110",822,"6,000","1,000","5,000","2,727","3,000","6,837","4,095",409,"4,504",0,0,0,"22,896"
11/22/2021,11/22/2021 11:33,배달,CHECK,184HR0,,다이어트랩,PAY,더블 단백질 3 (소고기  닭가슴살) KIT,"18,300","15,300","18,300",0,0,"2,295",459,"6,000","1,000","5,000","2,727","3,000","5,022","3,732",373,"4,105",0,0,0,"11,195"
11/22/2021,11/22/2021 11:40,배달,CREDIT,0TURG0,,다이어트랩,PAY,더블 단백질 1 (닭가슴살  닭가슴살 스테이크) KIT,"23,000","20,000","23,000",0,0,"3,000",600,"6,000","1,000","5,000","2,727","3,000","5,727","3,873",387,"4,260",0,0,0,"15,740"
11/22/2021,11/22/2021 11:50,배달,CREDIT,2K6V00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,400","24,400","27,400",0,0,"3,660",732,"6,000","1,000","5,000","2,727","3,000","6,387","4,005",400,"4,405",0,0,0,"19,995"
11/22/2021,11/22/2021 12:34,배달,CREDIT,15RUG0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, OP CHOCO (ICE) 초코 프로틴","21,000","18,000","21,000",0,0,"2,700",540,"6,000","1,000","5,000","2,727","3,000","5,427","3,813",381,"4,194",0,0,0,"13,806"
11/22/2021,11/22/2021 13:41,배달,CREDIT,1GN0R0,,다이어트랩,PAY,"OP CHO'BANA (ICE) 초코바나나 프로틴, GO단백 닭가슴살 소시지 KIT","22,900","19,900","22,900",0,0,"2,985",597,"6,000","1,000","5,000","2,727","3,000","5,712","3,870",387,"4,257",0,0,0,"15,643"
11/22/2021,11/22/2021 15:01,배달,CREDIT,1FKK80,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, REAL VEGETARIAN KIT (채식)","18,500","15,500","18,500",0,0,"2,325",465,"6,000","1,000","5,000","2,727","3,000","5,052","3,738",374,"4,112",0,0,0,"11,388"
11/22/2021,11/22/2021 15:05,배달,CHECK,1YSTG0,,다이어트랩,PAY,연어 스테이크 KIT,"18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
11/22/2021,11/22/2021 16:00,배달,CREDIT,2G8W00,,다이어트랩,PAY,"몰디브, REAL VEGETARIAN KIT (채식)","19,500","16,500","19,500",0,0,"2,475",495,"6,000","1,000","5,000","2,727","3,000","5,202","3,768",377,"4,145",0,0,0,"12,355"
11/22/2021,11/22/2021 17:13,배달,CREDIT,0T2SR0,,다이어트랩,PAY,(5KIT 선택) only 다이어트 다섯끼 식단,"57,000","54,000","57,000",0,0,"8,100","1,620","6,000","1,000","5,000","2,727","3,000","10,827","4,893",489,"5,382","2,700",270,"2,970","45,648"
11/22/2021,11/22/2021 17:36,배달,CREDIT,22FMG0,,다이어트랩,PAY,"단호박 (120g), 현미밥 (200g)","29,000","26,000","29,000",0,0,"3,900",780,"6,000","1,000","5,000","2,727","3,000","6,627","4,053",405,"4,458",0,0,0,"21,542"
11/22/2021,11/22/2021 18:42,배달,CHECK,097B00,,다이어트랩,PAY,"OP CHOCO (ICE) 초코 프로틴, OP CHO'BANA (ICE) 초코바나나 프로틴x7, OP VANI'BLUE (ICE) 바닐라  블루베리 프로틴x3, 수제 디톡스 파인애플 티 (ICE), OP VANI'COF (ICE) 바닐라커피 프로틴x2, OP VANI'BANA (ICE) 바닐라바나나 프로틴x3, OP VANI'BERRY (ICE) 바닐라  라즈베리 프로틴, 수제 디톡스 파인애플 에이드 (ICE)","145,000","142,000","145,000",0,0,"21,300","4,260","6,000","1,000","5,000","2,727","3,000","24,027","7,533",753,"8,286",0,0,0,"133,714"
11/22/2021,11/22/2021 18:52,배달,CREDIT,0K7180,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,400","24,400","27,400",0,0,"3,660",732,"6,000","1,000","5,000","2,727","3,000","6,387","4,005",400,"4,405",0,0,0,"19,995"
11/22/2021,11/22/2021 20:13,배달,CREDIT,18Y700,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, OP CHO'COF (ICE) 초코커피 프로틴","23,600","20,600","23,600",0,0,"3,090",618,"6,000","1,000","5,000","2,727","3,000","5,817","3,891",389,"4,280",0,0,0,"16,320"
11/22/2021,11/22/2021 20:35,배달,CHECK,2US2G0,,다이어트랩,PAY,"OP VANI'BERRY (ICE) 바닐라  라즈베리 프로틴, 더블 단백질 2 (닭가슴살  닭가슴살 소시지) KIT","19,000","16,000","19,000",0,0,"2,400",480,"6,000","1,000","5,000","2,727","3,000","5,127","3,753",375,"4,128",0,0,0,"11,872"
11/22/2021,11/22/2021 21:04,배달,CREDIT,1PHD80,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"29,900","26,900","29,900",0,0,"4,035",807,"6,000","1,000","5,000","2,727","3,000","6,762","4,080",408,"4,488",0,0,0,"22,412"
11/23/2021,11/23/2021 0:52,배달,CREDIT,0S4GG0,,다이어트랩,PAY,탄수화물 에너지 KIT,"21,700","18,700","21,700",0,0,"2,805",561,"6,000","1,000","5,000","2,727","3,000","5,532","3,834",383,"4,217",0,0,0,"14,483"
11/23/2021,11/23/2021 9:51,배달,CREDIT,174F00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"25,900","22,900","25,900",0,0,"3,435",687,"6,000","1,000","5,000","2,727","3,000","6,162","3,960",396,"4,356",0,0,0,"18,544"
11/23/2021,11/23/2021 10:19,배달,CREDIT,0ELVG0,,다이어트랩,PAY,"핸드드립 아메리카노, 벌크업 소고기 단백질 KIT","22,500","19,500","22,500",0,0,"2,925",585,"6,000","1,000","5,000","2,727","3,000","5,652","3,858",386,"4,244",0,0,0,"15,256"
11/23/2021,11/23/2021 11:30,배달,CREDIT,2MDU00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"25,400","22,400","25,400",0,0,"3,360",672,"6,000","1,000","5,000","2,727","3,000","6,087","3,945",394,"4,339",0,0,0,"18,061"
11/23/2021,11/23/2021 11:32,배달,CREDIT,0JR880,,다이어트랩,PAY,연어 스테이크 KIT,"23,000","20,000","23,000",0,0,"3,000",600,"6,000","1,000","5,000","2,727","3,000","5,727","3,873",387,"4,260",0,0,0,"15,740"
11/23/2021,11/23/2021 12:39,배달,CREDIT,29EHG0,,다이어트랩,PAY,벌크업 소고기 단백질 KITx2,"28,000","25,000","28,000",0,0,"3,750",750,"6,000","1,000","5,000","2,727","3,000","6,477","4,023",402,"4,425",0,0,0,"20,575"
11/23/2021,11/23/2021 15:00,배달,CREDIT,14JB80,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 핸드드립 아메리카노","21,000","18,000","21,000",0,0,"2,700",540,"6,000","1,000","5,000","2,727","3,000","5,427","3,813",381,"4,194",0,0,0,"13,806"
11/23/2021,11/23/2021 15:06,배달,CREDIT,0DYF80,,다이어트랩,PAY,"OP VANI'BLUE (ICE) 바닐라  블루베리 프로틴, GO단백 닭가슴살 소시지 KIT","22,900","19,900","22,900",0,0,"2,985",597,"6,000","1,000","5,000","2,727","3,000","5,712","3,870",387,"4,257",0,0,0,"15,643"
